IDLink;Title;Source;Topic;PublishDate;SentimentTitle;SentimentHeadline;Facebook;GooglePlus;LinkedIn
24668;Mapped: Why negative central bank interest rates herald new ...;Telegraph.co.uk;economy;15.02.2016 14:20;0.078125;-0.208514414057075;726;30;318
24748;What does the gig economy mean for HR?;PersonnelToday.com;economy;15.02.2016 14:40;0;0.00681930906987476;7;5;110
24785;The gender pay gap is dead;Spiked;economy;15.02.2016 15:00;0.173930782083042;0.171093230492153;137;4;5
24676;MSMEs critical for the Indian economy: Raghuram Rajan;Economic Times;economy;15.02.2016 15:26;0;-0.206239477846076;41;2;9
24675;Peru GDP Accelerates as Mining Surge Spawns 2-Speed Economy;Bloomberg;economy;15.02.2016 15:28;-0.0694444444444444;-0.173225582038933;7;1;7
24680;Will China Follow Japan Into Economic Stagnation?;Newsweek;economy;15.02.2016 15:28;0;0.0266500895444513;36;6;3
24755;Kuroda's Negative Rate Takes Effect as Economic Woes Mount;Bloomberg;economy;15.02.2016 16:00;-0.321180555555556;-0.16841376031563;11;1;17
24688;How the FAA tech center drives aviation research, local economy;Press of Atlantic City;economy;15.02.2016 16:01;0.0395284707521047;0.0786728476414736;17;1;4
24705;Austrian Economy Minister Says People Should Have the Right to ...;Slate Magazine (blog);economy;15.02.2016 16:40;-0.120344193916267;0.213973411555001;23;45;12
24726;Crowdfunding is good for our economy, so we should be able to live ...;Telegraph.co.uk;economy;15.02.2016 18:35;0.173584566613885;-0.171010779862087;20;6;60
24733;World's fastest-growing major economy among the lowest in ...;Livemint;economy;15.02.2016 19:00;-0.166666666666667;-0.127577590769957;31;10;5
24764;Tourism sector growing faster than rest of BC economy: report;Business in Vancouver;economy;15.02.2016 19:40;0.0197642353760524;-0.1;16;1;26
24774;New York Fed CEO: Economy and Homeowners Are in a Better ...;DSNews.com;economy;15.02.2016 21:00;-0.0271150827241807;-0.328105841550028;10;5;22
24789;The Gig Economy - A Helpful Spur for Female Entrepreneurs?;Huffington Post UK;economy;15.02.2016 22:40;0;0.0176482333898441;5;1;31
24851;Danger signs flashing for global economy, years after crisis;Associated Press via Yahoo! News;economy;15.02.2016 23:49;-0.131944444444444;-0.104498402399596;28;5;2
24798;Monopoly is now a cashless economy;A.V. Club;economy;16.02.2016 0:40;-0.102062072615966;-0.150955747676736;186;33;13
24797;UPDATE 1-Venezuela removes hard-liner as Economy VP, taps ...;Reuters;economy;16.02.2016 0:56;-0.0416666666666667;-0.0317115671378467;13;2;4
24846;Nicola Sturgeon announces 70m to kickstart Scottish circular ...;Business Green;economy;16.02.2016 1:20;0;-0.0127293769304329;37;2;4
24824;Ukraine should heed its economy minister's warning on corruption;Washington Post;economy;16.02.2016 3:20;0.125;-0.0515598694615191;53;8;15
24842;It's time to shine for 24-hour solar power;RenewEconomy;economy;16.02.2016 3:40;0.232019412576836;0.121198711231459;87;54;84
25018;China Loses Control of the Economic Story Line;Wall Street Journal;economy;16.02.2016 6:00;-0.0883883476483184;-0.304255188965819;240;11;84
24926;Economy danger signs flashing;CNBC;economy;16.02.2016 6:23;-0.197916666666666;0.1328125;220;17;95
24894;India's Economic Data 'Manipulated,' Chinese Scholars Write;Wall Street Journal (blog);economy;16.02.2016 7:20;0;0;158;15;17
24868;Danger signs flashing for global economy, years after crisis;Yahoo Singapore News;economy;16.02.2016 8:40;-0.131944444444444;-0.216619085320292;234;5;4
24869;Russia agrees oil freeze deal with Gulf producers in desperate bid to ...;The Independent;economy;16.02.2016 10:11;0.126295371385231;-0.13;11;1;9
24874;India takes China's crown as fastest growing economy;RT;economy;16.02.2016 10:51;-0.132582521472478;-0.00896155210431882;77;10;1
24891;Japan's fragile economy;The Japan Times;economy;16.02.2016 11:20;0;0.322615875755477;6;2;1
24887;3 hurdles barring the track to a circular economy;GreenBiz;economy;16.02.2016 11:22;-0.0441941738241592;-0.280670699693906;16;2;264
25040;The Stock Market Is Not the Economy;strategy+business (registration) (blog);economy;16.02.2016 12:00;-0.188982236504614;-0.110773282467821;21;5;51
25029;China Ramps Up Rhetoric, Plans New Steps to Juice Up Economy;Bloomberg;economy;16.02.2016 12:00;0.279526142368969;0.236750740960637;139;4;446
24919;Resources industry still powering the economy;The Australian (subscription);economy;16.02.2016 13:02;0.0315906415239894;-0.186550626811159;23;1;1
24916;Israeli economy grew at 3.3% in Q4;Globes;economy;16.02.2016 13:02;0;-0.0799502686333539;17;5;10
25031;Why You Might Go Bankrupt If Your Next-Door Neighbor Wins the ...;Wall Street Journal (blog);economy;16.02.2016 14:00;-0.0180421959121758;0.0472222222222222;147;9;36
24923;Entrepreneurship In The Age Of the Freelancer Economy: A ...;Forbes;economy;16.02.2016 14:11;-0.0509259259259259;0.104497990150555;1483;8;365
25036;Lord Meghnad Desai bats for abolishing Income Tax;Economic Times;economy;16.02.2016 15:20;0;0.01209495355594;30;1;3
24932;Why HamiltonNot JeffersonIs the Father of the American Economy;Fortune;economy;16.02.2016 15:45;0;0.230416876460991;67;8;13
24967;Falling economy: We 're starting from scratch, says Buhari;Vanguard;economy;16.02.2016 19:05;-0.048611111111111;0.078192905271403;16;1;1
24999;Next Supreme Court Justice Will Be Crucial to Climate Change;New York Times;economy;16.02.2016 20:00;0.34225067592864;-0.185712517002923;292;11;235
24990;Architect of 2008 bailout says US banks still pose 'nuclear' threat to ...;The Guardian;economy;16.02.2016 20:20;-0.174535584882069;-0.103269096984749;550;62;73
25105;Harsh economic reality drives Saudi-Russia accord;Financial Times;economy;16.02.2016 20:20;-0.393838980875615;-0.289243913793647;31;1;15
24987;The Next Big Idea in Economic Growth;Bloomberg View;economy;16.02.2016 20:31;-0.0964596832158964;-0.068572955038852;72;1;88
25058;The US Economy Without Undocumented Workers;WBUR;economy;16.02.2016 23:40;0;-0.140698962263049;62;1;2
25030;It's Just a Matter of Time Before This Deepening Economic Decline ...;AlterNet;economy;17.02.2016 0:00;0.0282666885541653;-0.158799592757724;166;3;3
25035;Mayor Murray: Will Seattle's technology-driven economy promote ...;GeekWire;economy;17.02.2016 0:45;0;-0.0926730729142555;10;1;12
25067;The global economy could be heading for another collapse;thejournal.ie;economy;17.02.2016 6:17;-0.0472222222222223;-0.216619085320292;130;2;33
25086;For Britain's undecided voters, economy could swing EU referendum;Reuters UK;economy;17.02.2016 7:25;0.09375;0.098058067569092;53;2;6
25094;For Britain's undecided voters, economy could swing EU referendum;Reuters;economy;17.02.2016 8:00;0.09375;-0.336231077981076;14;3;1
25091;How the sharing economy is transforming the freelance landscape;The Guardian;economy;17.02.2016 8:10;-0.0416666666666667;-0.0900290376681701;51;12;126
25096;China promises economic stability as G20, parliament loom;Reuters;economy;17.02.2016 8:23;0.0441941738241592;-0.0129046350302191;41;2;2
25109;What Are The Pros And Cons Of China Being Granted 'Market ...;Seeking Alpha;economy;17.02.2016 9:49;0.150755672288882;-0.104257207028537;2;2;1
25123;Munich Creative Business Week 2016 events explore design's ...;Dezeen;economy;17.02.2016 11:09;0.0472455591261534;0.0405444693999867;6;2;51
25197;Glasgow swimming Worlds injects GBP 3 million into economy;International Paralymic Committee;economy;17.02.2016 11:20;-0.132582521472478;-0.0263679950701823;19;13;29
25128;Budget 2016: Go mobile in order to facilitate cashless economy;Firstpost;economy;17.02.2016 11:44;0.0625;-0.112262552342427;8;2;2
25147;Australia's economy facing hazards unlike any seen in 20 years ...;Sydney Morning Herald;economy;17.02.2016 13:01;-0.0833333333333333;-0.211720155825363;14;4;60
25139;Energy company claims breakthrough that will revolutionize ...;ExtremeTech;economy;17.02.2016 13:07;0.28347335475692;-0.0386427513959569;11;1;1
25150;Brunei's Economy Running on Empty;The Diplomat;economy;17.02.2016 13:45;0.237582222609353;-0.0559016994374947;3193;12;123
25170;A Longtime Gold Bear Capitulates as Global Economy Turns Gloomy;Bloomberg;economy;17.02.2016 14:51;-0.306345648328812;0.0834057656228299;58;2;19
25183;From Airbnb to BlaBlaCar: How to make money from the sharing ...;International Business Times UK;economy;17.02.2016 15:28;0.00364326208031454;-0.17775;8;1;36
25192;Red-ink China;The Economist (blog);economy;17.02.2016 16:21;0.288675134594813;-0.0444168159074188;392;11;888
25205;Railroad titan CSX expects the economy to be 'challenging' in 2016;Business Insider;economy;17.02.2016 17:10;0;-0.0299820598098365;12;1;1
25451;Anglo American failed to adapt to a booming China economy;Financial Times;economy;17.02.2016 18:00;0.316227766016838;0.117851130197758;23;2;28
25237;US Government Calls on Cuba to Do More to Open Economy;New York Times;economy;17.02.2016 18:40;-0.0339200262649982;-0.0295036747031221;501;14;40
25279;Sanders' Economic Plan Torn Apart By Former Clinton, Obama ...;Huffington Post;economy;17.02.2016 19:00;-0.541666666666667;-0.0369379241284883;670;76;18
25228;China Promises It Will Keep Its Economy Strong;Fortune;economy;17.02.2016 19:10;0.055242717280199;-0.0136426289082937;5;1;1
25234;Fed eyes increased risks for US economy;Financial Times;economy;17.02.2016 19:10;0;-0.163663417676994;45;2;40
25371;Fed flags 'downside risks' to US economy from global market ructions;The Australian Financial Review;economy;17.02.2016 19:20;0;-0.198349019908923;2;1;1
25236;Is Supply Chain Finance The Solution To Unlocking The Middle ...;Forbes;economy;17.02.2016 19:27;0.0790569415042095;-0.053114786599925;17;2;85
25240;Brexit could benefit UK economy, says 8bn fund manager;The Guardian;economy;17.02.2016 19:41;0;0.125;223;9;42
25249;China's Economy Suffers From Hangover of Producing Too Much;Wall Street Journal;economy;17.02.2016 19:42;-0.308888888888889;0;121;2;72
25271;Strong US industrial output bolsters growth picture;Reuters;economy;17.02.2016 20:00;-0.0826797284707684;0.133276056491015;67;8;36
25369;Federal Reserve meeting minutes show uncertainty about global ...;The Guardian;economy;17.02.2016 20:20;0.216367309347446;0.0286769667338202;21;5;11
25321;Industrial Production Jumps, Pointing to Resilience in US Economy;New York Times;economy;17.02.2016 20:40;-0.0416666666666667;-0.0551666666666666;27;2;43
25274;The Fed Says Dallas Economy Will Outperform Rest of Texas;D Magazine;economy;17.02.2016 21:40;0.0197642353760524;0.0814123755503756;68;1;15
25303;Letting Uber Break The Law Legalizes The Underground Economy;Huffington Post Canada;economy;17.02.2016 22:00;0.0284310329983407;-0.00217202514642793;174;1;8
25294;California economy is poised to grow in 2016 and 2017, report says;Los Angeles Times;economy;17.02.2016 23:39;0;-0.143311529349332;17;1;20
25308;Venezuela Boosts Gas Price, Devalues Bolivar as Economy Unravels;Bloomberg;economy;18.02.2016 1:00;-0.0416666666666667;-0.110178531262088;208;5;39
25306;Silicon Valley office market, economy will boom in 2016: Colliers ...;San Jose Mercury News;economy;18.02.2016 1:01;0.048611111111111;0.0325803771964179;4;5;8
25313;Silicon Valley office market, economy will boom in 2016: Colliers ...;Contra Costa Times;economy;18.02.2016 1:02;0.048611111111111;0.0325803771964179;1;1;1
25318;Bank of Japan's Ishida warns market rout may hurt Japan's economy;Reuters UK;economy;18.02.2016 1:56;0.0686875546559596;-0.098058067569092;9;1;3
25330;Malaysia's economy grew 5% in 2015;The Star Online;economy;18.02.2016 4:02;0;-0.229415733870562;142;1;16
25513;'We're nearly out of ammo to combat risks to growth';CNBC;economy;18.02.2016 4:40;0;0;354;28;63
25421;'Economy in pronounced slowdown, may grow at 6.8% this fiscal';The Times of India;economy;18.02.2016 4:58;0;-0.309359216769115;22;4;1
25401;Japan trade surplus at four-year high after fall in imports;Financial Times;economy;18.02.2016 5:00;0.0155780861365178;-0.0107909378859589;15;1;17
25358;Bridgewater's Dalio: 'Helicopter money' might help US economy;Reuters;economy;18.02.2016 5:20;0.0736569563735986;-0.12163340819996;52;1;62
25378;Here's how much money people are making from the sharing economy;Telegraph.co.uk;economy;18.02.2016 5:40;-0.0155780861365178;0.0375;42;1;160
25361;These charts show the decline of investor confidence in Africa's ...;Quartz;economy;18.02.2016 6:50;0.0617632355501637;0.0818317088384971;12;3;18
25368;Jokowi asks Facebook, Google to support Indonesia's digital economy;Jakarta Post;economy;18.02.2016 7:58;-0.208333333333333;0.0848958333333333;24;3;7
25386;OECD downgrades global growth, says world's economy needs ...;Financial Post;economy;18.02.2016 10:03;-0.0883883476483184;-0.228062640374926;22;2;8
25409;Out of ammo?;The Economist;economy;18.02.2016 11:20;0;-0.0322183730053467;530;111;384
25441;China's business jet market slowing as economy weakens;Economic Times;economy;18.02.2016 11:40;-0.0712017244944787;-0.0854053741406169;2;1;1
25415;Gig Economy Attracts Many Workers, Few Full-Time Jobs;Wall Street Journal (blog);economy;18.02.2016 12:01;0;-0.024514516892273;57;4;301
25408;China's Business Jet Market Slowing as Economy Weakens;Fortune;economy;18.02.2016 12:15;-0.0712017244944787;-0.180555555555555;4;1;9
25534;Abenomics? How About Kurodanomics?;Bloomberg;economy;18.02.2016 12:35;0;-0.190678192452423;47;2;12
25425;How Millennials Are Changing The Global Economy;ValueWalk;economy;18.02.2016 13:12;0;-0.272431183971292;4;2;2
25460;ECB fears 'second-round' hit to euro zone economy;CNBC;economy;18.02.2016 13:40;0.0520833333333333;-0.0703736147442626;33;3;11
25442;Moody's warns market fears will spill over into global economy in ...;International Business Times UK;economy;18.02.2016 13:49;-0.0376889180722205;-0.279591671864865;2;3;6
25448;How mounting job cuts could threaten UK's economic recovery;The Guardian;economy;18.02.2016 14:00;-0.110243055555556;-0.00380104400624883;23;1;8
25435;Maybe China's Economy Isn't So Bad After All?;Forbes;economy;18.02.2016 14:01;0;-0.371803506199474;22;3;30
25457;How the Super-Rich Can Kickstart the Green Economy;The Nation.;economy;18.02.2016 14:26;-0.0833333333333333;0.159846135375508;4;3;9
25456;Americans' Expectations for Economy Decline to Three-Month Low;Bloomberg;economy;18.02.2016 15:01;-0.211805555555556;-0.257062322064187;9;1;2
25465;Tech Entrepreneurs Less Bullish On Economy: Study;InformationWeek;economy;18.02.2016 15:06;-0.0236227795630767;0.0454754296943124;9;2;38
25472;Dwindling Economy: Soyinka urges Buhari to convene emergency ...;Vanguard;economy;18.02.2016 16:26;-0.220970869120796;-0.204972897937481;249;2;3
25531;Meet the Man Who Says Bernie Sanders Can Deliver 5.3 ...;Fortune;economy;18.02.2016 16:40;0.0416666666666667;-0.299739470207045;1370;28;2
25477;Natixis: Lower Oil Prices Will Start to Hurt the Global Economy This ...;Bloomberg;economy;18.02.2016 16:50;-0.168785220065175;0.0320750149549793;16;5;45
25524;Robust Indian economy to grow at 7.4% next fiscal: OECD;Economic Times;economy;18.02.2016 17:20;0.0729166666666667;-0.113955139133298;3;1;1
25495;Taking Europe's pulse;The Economist (blog);economy;18.02.2016 17:57;0.360843918243516;-0.250506900221347;36;33;385
25501;Could A Donald Trump Presidency Save This Canadian Island's ...;Forbes;economy;18.02.2016 18:34;0;-0.108601257321393;4;48;9
25502;Here's why oil rout is hurting the global economy instead of helping;MarketWatch;economy;18.02.2016 18:37;-0.252590742770461;0.149869735103523;19;1;6
25566;Americans' Expectations for Economy Decline to Three-Month Low ...;Transport Topics Online;economy;18.02.2016 19:00;-0.211805555555556;-0.257062322064187;5;1;5
25520;Study: Georgia Aquarium has contributed $1.9 billion to state economy;Atlanta Business Chronicle;economy;18.02.2016 19:02;0.0833333333333333;-0.113655151164579;26;4;119
25512;Mass EU migration into Britain is actually good news for UK economy;The Guardian;economy;18.02.2016 19:30;0.128550645874253;0.0127577590769957;195;14;17
